123Ft26,73.0864552353877,23.248553438971324,-34.149992707420175,-87.57308332206982,-36.98041563092109,-35.37704123052226,45.485724767737004,27.626120688741246,76.06443725788792,-3.6562330274995443
5zO4g989NA6bt71073,-75.45905748052986,0.5768504180322458,-91.52920215879107,79.55411181531797,-47.99429651877408,29.291503260281367,-36.86275298833277,5.131773650457363,9.301811593963748,-62.94512731739984
ezt2W9MV3488B323EY7qh,-76.57718301000949,42.76843919745361,53.011477067735704,12.012824328106072,52.691026151499784,-3.2892181049310656,4.708883685874314,-15.157295860218507,-95.07353604004486,-78.09217344618692
759bi52776,-95.57606190358769,93.93073459686667,67.11411275375934,-57.75544945277807,-63.9422527842416,-61.95000344655039,-39.25027230254813,5.7777086506393385,-13.836347756621052,-40.08750870116409
NXtnaj89WAktC32g1,-75.94182426896161,-2.019803922377132,-93.1621411997371,81.27174821090237,-47.47322053201536,33.17718384855308,-38.58053334568218,4.01129689016368,9.980572447904297,-63.20441721505862
5fR39205e,23.258382880054743,-70.70274387652232,-40.789894956668775,-26.943019630121732,-8.64488865988722,55.51020733845866,-60.19902294084929,1.9864492146554924,19.177240153557793,-88.13716506675598
V5z58Dv582oG3z123gfGW3pT,20.196130107194953,-68.08255617751774,-86.81431616228876,90.01759510013441,93.40963157352259,60.7205413555776,-38.40310216020587,-79.7493147022547,35.591456235226225,-13.43553945352861
7R6g938j724FL,-23.223586739515564,-46.454985964584615,65.71062377109111,-28.670677611955064,-44.89502542782015,9.620776012662745,-71.09035432749664,59.57967946544481,-85.29823727696252,99.38692697090056
59pue23116iO880,-76.05492355390045,42.79667822260083,51.256312253480814,12.098877053559136,54.09704715991653,-2.251109136008999,5.346983059701009,-14.269311115013732,-94.10292144126284,-77.93449606105402
8916WHTGVMAn1nX2,-95.7314438686945,92.95821448469101,65.85493864459053,-59.43841448443415,-63.72337984610627,-61.10840830329747,-38.346618017360136,7.141703327635996,-12.72859918178687,-40.72669261703892
Nuf72riVGpK5J5Ow9t3r,-75.81656048030801,42.472531131051014,50.49021947731036,13.364478839352095,53.75583931108601,-0.6756375146879806,4.535172627690467,-16.106694746721374,-93.64763154637701,-77.34313102334468
o7Wul0Z001833jUB5yip27Z,-75.68712370304937,-2.6215844334846876,-91.56981540317125,82.1098654331376,-49.40710286504767,30.43693355059798,-39.985384015048155,4.784084672249659,8.723078300248838,-63.484009562999724
2NWFS1C4456,22.310610097191372,-65.25144126134958,-87.85109413213044,90.42927533578234,92.29046683874536,60.069299825298785,-39.44438973637309,-79.34260782713748,37.50256585457276,-11.971073059452932
98189B41,73.5217760144549,24.850032999662968,-34.083329404743715,-86.4673144017864,-35.89073807128508,-35.521176736868476,45.833504000596584,26.52080881624937,77.59776205971144,-5.713414337060561
969585S73E0,-26.05689969110761,90.82891274198168,47.4572128491306,17.972957352984206,-69.97953042417846,-70.84032811051956,-88.65268440080466,73.95277141078299,21.725359400737783,41.68861033962889
W8c2e65u1m24lM,23.862522003637537,-73.97826702422195,-43.17752919399678,-27.215939127973147,-8.594009367970544,58.6274173522515,-60.250509483258405,2.238648534657786,18.79430371010492,-90.24032097270606
643336797t80,-75.64139852407015,42.629675434846774,54.273188259133725,12.833284042266683,54.390825462679686,-1.9790052154463829,4.204273213634961,-12.981675978274142,-97.40115053298086,-78.36491562891226
1u23U74339252,-76.01642962441122,-1.228117450671998,-93.38600108253287,82.42201819728078,-49.352020073977386,32.52923461729315,-37.411667052667404,4.409872152127659,9.564919864866226,-62.51320266458056
1D66013270Fl,54.2545362170251,-59.28244095399981,-98.91125453466051,63.70256977685988,43.137175918029996,45.22095542775128,54.556944237847596,-84.18667609224624,-29.239757924612082,-76.64813526690826
XdV916458F45Ti5kM,22.600151585550147,-72.8255915013951,-38.19330205166701,-26.21191172209152,-8.86433400552297,56.51972300551886,-60.545405851521096,2.877028344037503,18.594895705029753,-91.16661660069397
2cgOt1000k6H573xZo,-24.43965335211409,88.56646912499899,47.875328712006905,21.111788193554773,-69.42183461302221,-68.40529239932205,-87.88924738007736,73.49590292081093,19.672697194796335,40.942892191271056
