Z1zV60J30F4wiv03gs82,46.77898621328697,20.342282584691144
a60I65O3,44.99127666756319,18.953880151816445
FwU0y0CjR9cF5td8Y,-68.02457320086434,-71.64963855338954
bCc8Tv03hph9e39mSwV3,46.95857881021205,20.81247756496194
529022W6A66,19.581520753418804,42.04643810388305
KSEt5jFBhV7wV3M01Do3F,-66.94963491546503,-69.87118069908561
DvMU8Zbo396N6kduXAw82gG4,-88.60975645826163,73.60259466180321
Gs1fK8v1Dly11,19.660834322063454,41.405293685464585
pvJ49f8wr9h69583,45.87426809600124,20.22107140063524
QM175N41g3Xt943dXdcgeQ,19.22267102403618,40.93677058868426
KkW58718P06E806Zq9,19.90394841297514,40.81848970240562
l8Gn85bM04E3saDBLZ65B,-67.77370147950305,-66.3613435264202
5FxZse1j5p3xMu3yGork65,-88.60453118994587,72.95841585509811
89N9V008A8kq8,-67.21669976578198,-69.32395595991274
pT24N2Vf1EgBh49911,-87.6411821943508,73.53452173539351
YmsOsSP92x26UiDg04Hl,-68.98695431227604,-68.58366305957975
o0F964456jpY2K75,-26.01140046476131,91.69279568700078
z37cm80HZ1799LLGj6WMJ59y,-88.32626444146302,73.50382143385028
32470Z3,-24.27845901315784,88.91199696554929
OYi38G04Q2Dl2v4RYJ,20.91995675315249,41.2806960694531
P41ENAj736Bw6WMjnei,46.123736665129364,17.429775674671735
84Uv7CN4awxI124d5O,-24.841483380181632,90.48930949148021
EWoZ1evo895qbf74zH271f,-87.92330542342098,72.55751378523492
7o089ChzXGG1q1o0l62,-68.62981970329963,-68.30864466875131
38283iYy,-24.4663088827625,89.28570372556696
az609z93FT3Q865kiD,44.920202116501166,20.87545088261425
5O8hLJDeNi4pW56Cez,-24.781068664929503,91.6182174989328
19z9925,-89.44839122943549,72.93000445063235
96497hM0,20.49012899965324,42.123240582439045
bv21VSRS8E36Gd22s,-89.55339059241946,71.43324871740701
i208879695,45.91118213820852,19.2991386515877
80v50lz5m9Q2Y0ac8b4Is1iXo,-88.93513571225256,75.79342844065528
mLbiuH8lbJvy9776WabN7,19.739941296958317,41.76130857119466
5501jl3dNOQg,-89.57087598538962,73.54504986521405
P0q16444K8iC7zUQe4J1w,-24.060976708031557,91.07414140109944
71Lk9yyH4cR5xJ19o4vn,-69.91899393307499,-68.41868618657541
PyVYZYVd4KvW3392,21.323961983640327,43.5728630134297
5zlBd95238iB91PkOPah5ty,20.16810834802547,41.90006963406677
3ZQ273k68zx8i26U3x,21.519996895202866,41.59164749691023
x817056p421V9G5,-25.692614920446314,89.85116753218996
3D704f2496907,19.043962557481954,42.80219494767067
50t0h699b7,-88.56617400746495,74.6101055741352
y1H97R25h156877,-86.70557675228366,72.68164091327903
fpsq1sV0Ce8s9D661S7DFb65X6,-67.90107869148495,-68.1659241310775
arP12q00554v5b861M,-87.18664607971445,72.62544625066764
50L64BQjb12644S7,-68.60517284349278,-68.75465938460331
s2X261400hF9,44.31685895439729,21.42815320769736
N8295265,46.427106738411474,19.761452978903066
a4M9D94hsi49Thm0b2,-27.117118817185116,90.32931559675266
oI6225E54K1Vfv378,-68.73664154159252,-69.44803271046504
w0XZ32y5j9R4,45.69444467173825,18.32323554304376
6oM2251e5qZPMC25kvb6,-89.59297230920122,73.83515788498323
C0KrlQCZkyr36JD65I,-68.06864236787571,-68.74915004695217
1V8NfPE2khlEp6196Pr,-25.022174145537488,89.75754768512148
Mv092LE3A1zyX,-24.279114111688546,90.77249012390686
i5vJP3DSnQQQ2qd51nO,-23.45956492659587,88.7127199040226
4p8H68f81A,-24.73496074456246,89.44995168672259
0e585173S,-68.81590971043937,-68.24860597834231
3123Y5juGvMqC20942L2,-70.35285381017245,-69.22921109372538
1GE84wA0g914v1g4N5xJ,-25.884496968960207,90.02812484051634
3tqu07nI1RY9cVfc4tvSF,46.33610926500784,20.68683915990856
314k544E736,-88.98889310609697,75.06123886853396
vV8Y7KQ3m6rc06ak8yLiH02hl,-69.40906060199708,-69.18879749269546
p4o05np8CvzO3FSK68891,20.55498267921077,41.805015238988176
JJ7nM0x6z02,-69.47266421357196,-67.00015549984865
Lx0F7SP4984W0F,45.80639443804214,18.867706069727504
7U78c7L7nJglf8qy,-90.2194829394634,73.74322048189957
jEIn33j2396Z61C,-88.3893484779,74.07371992943867
jzs100bL87eP,47.15577697892636,18.809531515229693
9eB8815K56oxmzbknPhj0q87eF,47.427943999606654,20.204294321820363
EVw08eqTkiu432F,-89.1016848319293,74.13015353193147
3A9414osA9L,-68.6681674966019,-69.48214759023435
5roXK534BYPm1UY6Q69ABWZ1L3,46.508183156885906,20.457463463306013
ogpd7Q925Q0jVl7J6,-68.15354915164515,-67.47194340262703
uKG89G8DqfrSJ150u5,-88.234610109158,72.89814318386898
L1cl56FuK916fvT6w96P87,-24.994898681179468,91.11150627251614
NhC669417Z8LW7,-87.84452157391374,72.31455556190765
5V31496G04JB14O,47.322815381487914,19.54679470296433
kU9lx9209n3MnBAB,45.28821251681518,21.483967282830942
5Jh2t07LuqK2u23hDD,-86.99307001734279,73.79303946133889
n554MF78Xi,-26.1595966599101,90.00048179696195
R3Z9dy1cw83RsFKm73,48.04375607578229,19.48266079985094
S6698713712wC,-68.96338999182954,-68.65438224632614
122H3K90R5Bt6,-67.68808909477518,-69.841001859885
y69jIk6x6i7hq7Fnhm41z,-89.40746439068931,75.08932172132121
pi97Hd4395f4hghu8,46.8921062631619,19.916532963102195
l9991u0390X,-25.309657433754726,91.24163813397044
2209356Ya075Z,21.440160869467253,43.135831611131565
143MWt01Z4uE8,-25.000215453992006,88.15529236738234
vu99B72JdqA3W2M36mD2E8tl,-88.76240530734759,73.03164879488466
5gF3X8139I,45.108827462539956,18.436618067343705
V111TX7we54319M8n,-89.48664417253399,71.08233856203454
33E85638,44.792342042023435,19.935160475274543
F71Q177IcP295z60w0,20.857723817203528,42.72421540116533
6hb4XsP6HQ131tUCB,18.816684884969924,41.531409986580414
42V198wW611p5i60,-70.0909533872336,-67.64026914538094
k11826y0g30B8W1I5,-27.01074744582655,90.11634740653403
GAhht03Oq6a00G3988cPK9,-25.30009848088478,89.6498603473244
MyujU4ce7ybK050xf,-68.7176367211966,-70.79929661729157
1f00f6M75b55hI32,-89.3990993853385,73.296909004835
NV93Z97kmP22NM0zy86H9V,-68.42759860263979,-69.19443474508682
3Yis34b24Fc667ckw1W66N,19.29564921445118,41.852884541943894
8nI9Q107,46.12989967172618,18.62517093066565
UmZFP32m9D9G3Br0l98ll6g7,-68.35625746145936,-69.30315015711207
34146710774J,-26.082512555658194,89.57656355238048
W14dyI34aW20o0,46.35923320842436,20.413197536779943
42f5p686X6451,-25.206516075780126,91.3806775939567
27U936JTfqgJ66p10iE4M,-67.81194951303611,-69.01508477698498
Hyop1O2e83Nx5bU64w7GY9,19.687674162687834,41.52398227690495
jw9I0J24H9LR00C9IZ,-25.91747342732002,89.82147544033025
hGe2l58aCPl674dw8mM4iA6,-25.004929162289336,89.84385393151737
O61p64E1I2328,47.92191243955067,20.27060688309198
196739Zon8tN8i8T9,-69.55023650037937,-69.08177100962624
7pp322zI6S0178rS9f,-68.84573562116512,-68.12627644059286
44N48525,-89.42808676038113,71.26887256561102
dt916161S0844,-24.864516295923377,91.45000403626567
0395dS4l7eXsQ,-89.75015626477553,73.01046375309434
0Sk3I0l752j,-68.66330223736581,-69.50121674769863
1cjIg84Uh14236087,-24.748357940959046,88.37982112662051
709642670v4n,18.08732813466306,44.752264092869105
V9547bE245n10C7L,-69.27945837381206,-67.22710916946943
384tT775g05D7xWHT7,-22.902173297309837,89.3345629966281
475iDYtltx5731iUw8Y8CeZA,-68.01047175286186,-68.3756383709745
059163b9743,-68.98314355567405,-69.24082699103364
tQZ17AmaTF4ZFj9T5,-70.04781133570313,-67.3573313286862
6CC78868917,-69.35519375878428,-68.42388405769495
51789b4FA488Va4,-88.41079247141074,75.00748075165677
UH92g6E0224U2tc7X,-68.61637776035921,-67.40909364641487
73TT1332KVL,-23.92881247837255,90.15309434300283
15785K53987,46.15304529819507,19.458973269659648
pp40sURe89u7FmB4sr89,46.620922133914725,19.252948217743842
8UsCxsO1iYI050,-89.20147644978242,73.23185469757607
nF050u47,46.47615666992863,18.870412638079056
CBa5YkMg52j2o1gsA299LFrs24,19.596285124051793,42.476909031591866
Ky031wByhI2L6mnIT9702x,-69.4336590388192,-67.61207940165191
G1aMmk96nz9CKMgM9Qn3,21.106112125788915,41.536678362196305
qxS53yn11fK4WDZm3LjFGp92,46.79324050465931,19.310712358587057
F897S519eQ9486R3rVHvMm,20.090368602259183,40.63998625453847
aVf8128LlCa4b5AN534MGo1,-24.892916534954036,89.54264440482444
G6YkV1agR4669125V,-88.56856522523782,73.1054084552536
hFUBJWS2E44x6b9ns,-67.41411292047516,-68.15238604516982
4754bZV19Y59n1Lm8Q6,-25.110992438430195,89.14033191734543
5S0821,44.72938308115964,20.275057031787256
9fYF7bb1CNw26upEFeQc4q,-25.207624512915746,89.84175758639395
I9qCiO9RGuyn2tO8IB6A3,47.4572128491306,17.972957352984206
Dp67GZf5oK658,46.658510864002494,18.827380214302913
914w1WXE32t28,-68.18349800645012,-69.85451149593312
LA2xXy42YV81Jl6xRZAeXV,46.51908399399291,20.246135673466068
680P393v7ux9XCqxNh5,46.28646031259018,19.510727239874097
7640Zo8tdr,18.329387681687972,41.82780926658205
Ewvie300bl77M01E2np4gIL5,-87.08153627696132,74.79674035171388
Hmmj842Xa819xCd89O2,-68.74741184118699,-68.76050424155558
IRp155O9Yf5PJb3La6U23jned6,47.031570228387295,22.002389697211715
1j541Ve00T15B2s4,45.86853074390857,18.938824007144976
vs0k3808CO3PyxGm47chW483J,-23.949153416012486,90.89479431467002
7kc6Rs9X05wb4g26r8,46.991889620249395,19.42215040009333
B1K5F7SYU6QQvFv2wC6,45.52317010889625,18.348897108442983
B8M458duCj98Q4J6Qe3,-25.31164811836502,90.49997385349499
n38420jAT982mYd43tk0m,-88.24973666157783,73.08275931860648
2y3feXm8NAS6j0,46.1598403154146,18.824133177365724
wGZq8W8xpNv200Cf0Cj,-86.2259693530946,72.62951423198369
w9I74t6O85,44.86467419154539,21.00937366130583
0RA72x26y9511,-88.11588525228821,73.55692696118304
8TLC8057,-22.777317663854,88.2755960893915
94V820op5RHoKQ2bnW6q3f,-88.2423913194489,71.46678978942417
Akp4bya2Z498dBW,44.70632373256619,21.261247158867935
eN8xpxvGbY8Yin3ON3LO15,20.961812829529258,42.229883043222166
A6c0Du9WuVd5c67OxL6sS6T,-88.3624838586847,72.50722621375789
0Zp125w5l4P2c26,-25.566921541688462,89.48953204940953
e5y9O3DF4cYogE11195K,45.74695225447885,19.779095510723735
gA1BCUE1LL7gRg7244708,-68.97321913900674,-69.59939317729793
bm5PIMrE283aaeh21l8,-25.53202071722449,90.27360185926933
550dB7j6k2W5,-26.06665790075483,90.9299458857257
2Jf5jmJ4RC07671,-70.48922872570807,-68.89943555955422
g9ai73098315,19.687038903527707,42.42257335749026
836589u506,-68.21234372618673,-69.16038802354653
m51yKE7FR8na9Fxf5,-88.55823732305552,72.47948399549418
YN99RX23pzIA6s828g5,-70.38017473499842,-68.04068127661517
12283HeZ57X2zZ7y9w5jc,46.828406581413596,19.939384526570432
5356173q72C,20.844574238497806,41.244905223165475
1Erff42t88O346i,45.63552920573849,17.926814738742802
648j94W5164oPab4T,-24.918795304676326,90.52817866171208
0F833s0,45.9544951022049,20.108997332452173
XeD8964T793e75,-87.05508342451105,73.79145916438769
03yc53Ca5PG9O00064,21.192459549168493,42.041709921080795
ql31XYqaesa4mZDO843L8,19.576775038797955,43.38982645181862
16982W75,47.26839428238667,21.08733469821227
4v4Rg720511w0,-67.29287360974554,-67.92373364218379
3dNn24L4G6rqZ2yD40p437,-87.72039629769269,74.40870301247234
yuWIUK9T52Xtmu76gC8Q,-24.992324865439866,89.63938562786704
3987Py8P7D,-86.06394802637841,73.6285469943814
84jBBa58r9r7m37R0GD,-27.711721334617252,90.96476378635846
4o8MK0m0OUf8MO,46.92859254019629,21.17326546006522
64Yg7v33r4v32kfQzP8M4,19.998146366833677,40.96451297838565
584056cZZX87530,46.14381114486015,21.235689827990008
47Q45ekD36415q0yw8X,-25.027696211432044,89.06511650405393
884iSF7fdT05K7z232s5F,19.757691891861704,41.50856720490498
3V51Mv49,-68.51040652078778,-68.46663914277244
nMl8U4Jpsgr417o,-24.86788374871709,90.15545368276504
54qBOViyaJ9f7pz8G15Rr,46.76538660837786,18.791817053079964
611723l,-69.42004087220849,-66.88706457889268
54H7S8QA7eYn28C9v6R10,-87.46969294012686,72.43205020430668
j06647b48l912hnx,-70.24428581192893,-70.99990188937954
8ezpNr141i4CmODn42m0,-67.37576766352284,-69.37184222650895
49k25243P0164,-87.98358961460747,72.5838722611952
826h9O94o,19.28756364659716,42.70049767538414
42FuPl8J3p5o0WJOPe0BwbI,20.062869553075117,42.28585563565957
CYNRj4zE6zXlB2c3U6oo24,-23.32652199024641,90.5478429929442
l4W8w1S40,19.547824073667375,41.46999688849359
07453312jc686,45.624999163177435,18.4870421360959
