08nr83W5687L80,-89.57458106356276,73.89178276362085,19.248320678414434
X010D7CBkqwI0L4vn,-89.11364419807724,73.451687744569,20.26857418854557
ng919O540l514jPE7yg5kcFO,43.24692686314074,-97.31324251880015,93.54192594570188
7q8485JbjuoQfKZ,41.73184294251789,-94.6054362450511,93.39039904356304
l3fuYAGCHA1D1oG3kIe0Z,-24.730340205479873,89.49774152737812,46.76018396778942
S0h9ZZ0G028170w45MM,42.07661903347238,-95.68404144526605,93.38175355524007
177knz963cE8473,-87.66927707226802,73.70846677956057,20.150173435984883
1mFt1r1Lnj837ynqY87f79,22.194938951892606,-68.9886328762938,-68.49954859042586
263p96726AHdD9,19.57041112774131,-68.39222105469815,-66.91491003154894
1Q76knr3kPi1o,42.202832765693685,-95.60210927310447,93.35927091257827
Z97B6hFKL13c1X,19.31105151664196,-69.13898642803946,-69.60337320198109
Li4Rl82HB1A9k58mD7kVbwJ,42.51411543464236,-95.5758016199629,94.79483255123783
38RCDTY618sKvOqn,-24.76789226113271,89.75777900156693,45.72186636197505
1H20s51,19.017345421380952,-66.93049740036794,-68.32726301184768
2y4uAdF521w1S3,-26.81689406304054,89.58057375274227,45.385957241946585
zXY87WWqPVUwNv07w49m,-90.25054275895185,73.92148934536154,18.610286477452107
PfC6Yg9XgRX82Jj7qRcMS,19.916330697939625,-68.53638911726426,-68.01927306098216
7g21rBhlDlRf735IejQv,19.21342662113367,-69.60476551440588,-69.302852976344
g3421Rai8063505,20.028681512640507,-68.54577906116681,-68.4546477232625
h1t1eS88QoO3Vbfw,19.90627465223916,-68.53872152078992,-68.87554184852563
iNsXS9m9845v3080d,-26.516724416740963,89.59847855745807,46.509710951990876
6gB2297ixu8s38yeU8qam,-86.48648458370616,72.98984103898415,19.469266184284265
220Y1183P5,-24.777728897932235,89.23483720646203,44.98648466094572
1e623FXX932N3,-88.02549020601182,73.79601368135526,21.306053591817033
v2IGxOB9DjjXF8l2wS9Zb,-87.62430834586684,72.46240394044945,19.986183741901748
K09042Xt70bPA46R,41.280014323368164,-96.35804645200047,93.32864119982516
pT9Ts0WR9ohgUn7sS63f,-88.21009664050892,73.62054653471586,19.339144912440624
0eDN6zS6P02292Wh,-23.735736201956684,90.07085116040291,47.40232126017303
zdI1u383BSERS0u2N,-23.553939664061538,90.1070352428733,47.96343201809502
4515y0IY2ky12F3so3FvwSP9y,-25.56145061646246,90.68542132556921,45.93537066946855
St738j0z788i1a1H,19.83134820449496,-69.29974756562889,-70.3517593638256
vBH5OEEb8g68IlW3Wu,-87.32947551432521,71.85755978702993,19.285177308726634
q272k0627,-25.383669980320782,89.54115466975385,48.25106654678995
E8E757c2NU90wrEI95,42.11950283818957,-95.0173459466694,92.7816740253431
5nqKasIA34GY6o83bE8Mu,41.7452561364952,-94.4418278517734,92.54610828121943
RSL1RF698kYfg1G,-88.04212559154347,73.51191995431704,21.050185597677782
D7d5patQP0Mn42328rge,-25.557705984097765,90.38482355354928,44.48550811762321
61qHPX52EopJ2F2gR7,20.647098957109392,-68.467520801853,-69.3308561365265
oj1h61Bf57hnck9yQ235,42.532377506263884,-93.76094494382689,95.01443569295002
8uhv0RFw9Lp436lY7w,21.922152465217298,-69.78680823664338,-69.36739366236223
C4dLs17l3L2d0Vq,40.68758508763103,-95.94262649690131,90.7407030923298
v9YeuxG8U44D8U4L338GfSWy,-26.24296980794981,90.51855930032892,45.79814967236221
W0T71T8I8MZOabY63xrw,20.483629872094095,-68.00523996446964,-69.7104833875542
264bON5cjCZwd8R24lc6G7u9Kv,41.684317644199126,-96.26841473770128,94.09548777765012
1j27u46Y33J79t8Qfv4KOp,19.409635323201645,-67.98275469414303,-70.03196024919342
G2u0aow4KNMp00,-26.31281988049853,90.351724876988,44.439118238401235
3I0W7BclW3sVC5,39.5893729725515,-95.6966468260701,93.32018396763048
0A4E2kESZte79L925,42.466948894005334,-96.67562187927221,93.86723399093196
g3a11eEa0q8Hq9,18.494746128529236,-70.11672852459697,-68.27915436714257
0eMP58ok3nH705fMul7g19w,-24.116431103405148,89.66368704413796,46.213129385617194
174Ce904tHXn3Df7upf1SKVo,-26.420162279425938,90.33972251785237,47.13725494227642
17x0Gbuwm9i3ovd1i2,18.81227260517352,-67.24633750649515,-69.5843492250957
6o1629,19.029643745529967,-69.12393405811046,-69.19320408589162
B1Sc9d95h7gRlhBX,-87.86824229915145,73.74901510589923,20.738050034947804
10155i96TVMI9DX0,17.812925624108278,-68.8227857869619,-68.74086572281844
m246Y94tkC9,-23.626327461605953,89.91708498149671,46.466316566968935
5Q2j6z564RbDnY62RiR69J,19.736810296049782,-69.03085904488783,-70.21646667480988
2mM5Iqg1w6690LlyJ15C,-24.034854004308592,90.48647957155171,44.63574820691828
0CxyoIbC947A0ovMcl6f,-88.22955246041458,73.29343787343302,19.080032050811134
m1e018J1p8VX5R91my99ePowrq,-85.6631083997705,73.86089650275203,19.365844792225474
555NMo6U56Ee1,19.800259814213348,-69.8585756252388,-68.32750350212429
87s59YP3ps7n,-84.53054607570539,73.80611966568019,21.358567988822355
C7MbxiV124zr84JWSC4U9DUg55,19.95915677401145,-67.48912915723027,-70.4085791673207
13RMWz1JB272411i8,21.13449115034342,-70.19812297430497,-68.21423883895919
6p00900811,-88.3702756744822,74.68876323214434,19.9583455154038
I15D817459,-88.85520943214954,74.32417975195439,20.28728236773722
3112K7aaA,42.276646233730155,-94.29708432469417,92.74415493357202
55V5BPG5F3Npm9zUe1uf9Ys,-87.41990143711578,73.64801008192352,21.045062508636246
83E8487025G3,-89.46102234428942,72.51992544572705,20.902600097576432
aqPvDUk7Hn639es7143T4W8c8,-25.31164811836502,90.49997385349499,47.87668240702253
DHp813CHk9m8062SesK,43.379969799490205,-95.47811942987856,92.72108647806382
AU60766a0e156y2,-87.42927580286691,73.88662040629282,19.907733104001412
Yb9Yc8V2OX3mIa8m6LpO19,-24.48029994168664,91.17386080447919,47.330068481397205
I738AsOAPe79lX,-87.59619296261765,74.39382473399444,19.402320030290046
lJhJLEFmnD7kD1461031DPB,20.244964272520676,-68.69919436216465,-67.83245094222657
5CNTR25z96kYr65NR2PV27,-88.86864111418922,73.31710329437335,22.537660915315264
00K2xuut6pkYu1G5TMlhA9X,-25.10547345526544,89.08515035302734,47.2213332743842
2bHowbsgS4MJWs4hP57rX7,40.962915211603296,-93.73915705151418,94.61588945471688
73U54365,40.0951455932551,-96.36733521370577,95.2488815815855
08Wak79vlPjy54J8,-89.23007128442852,71.72038193030116,19.776487396574737
3Xu65702X,41.40639330885183,-96.37610207549835,93.39260567545466
eST2eN9zwHCZk319,19.05167211782883,-68.56401821435169,-68.50802345946079
43oc8hQoFJC15600Q3NC2,-26.198311204533535,88.94665465790257,47.21131418467521
68tFJ55650,-89.45417006442122,73.7177015702302,19.999539563315906
7B9J2be4ggP0nA8ya46Ra87Yg,43.747548933865374,-97.83518894036202,93.83018533736329
5214767ks7C872NB,40.59012791787482,-96.13566929223268,92.73418725043402
27fK2rEb2iu77Ih6h,40.90684609359033,-95.43928171269329,94.7566044858282
Ej0QEp2a17gg9D6vn,42.24414440113272,-96.71209615176159,93.4217893922019
7b7SmoSj91D41P9MhJp,-25.931193753750147,89.83364890613203,46.730051793684574
f0k05S878VM6X0Azf0En7iqjAg5,18.2681818912752,-68.50015163444812,-68.54004066057958
5RsJ9dR0Vv54vNK0,42.77767931136407,-95.87286807981992,93.00046178135092
k67n3bLn2FR77OVI0KdnzCG7,42.36180916433237,-95.27273087540605,93.96106883843471
u7Dv3KoSZ96l4b,-26.570498220894933,89.42301707358854,45.93814959132122
WTv15T032GgTd,-89.27279199598563,72.41941887002159,20.14590063922765
09pu916228150,-24.920607949337537,90.02721299959501,46.09768466669172
7u985825c86K3,19.696985069702077,-69.96494994913222,-67.65827311824445
kWim2xaK5333pG3i12DySA2xg,42.46411765623014,-95.52608565487446,93.28906083713821
977Etem9M7g9S45,-87.52687877203664,73.44932289911723,18.977263569929768
1g5gQA6PK55KYW,-27.711721334617252,90.96476378635846,46.48583543051918
60682nV48YR1in4w,-25.390983580993375,90.23462205851875,44.41121944768012
