407be1c8-3814-4ad7-a984-fe80dacc,5275.609791459923,-76.31031364295596,3346.0915543231554,1241.8085147919026,-5231.275192112148
f5c4cd18-a3a6-4440-8070-3fd8e685,-3756.5065380604437,6187.9367461166485,-5714.438720927189,5038.481804730395,-293.7508365441188
093312bd-ecda-4c8b-a12e-9c9e7,-2140.105359141157,-2596.7231957238278,-1350.0759173452534,1133.5423410232745,-1799.886377362596
cd7a9c52-4221-4da2-8f3d-a917e135d,-1002.9252979115278,-28.756989424108554,-5585.245621642288,2450.610576872197,2942.8800213099153
2ac668d0-d830-4ce1-b947-024b6da5d,1821.1107282559078,471.4392422531991,388.1428814171205,2611.8445459511313,2397.6993380574936
bc0dde60-b5b3-4da6-9aed-3c895c5005e,-8004.795372062817,2477.3949099408946,3917.7981484620473,-3569.7413488101006,295.02276244596885
b7a98fe1-d6f9-4312-9ff2-a7093e379,420.30196325800864,425.4119137064255,-2489.9653170483584,1485.0008054913737,379.46000634246326
46d5aeac-b42c-44c6-a899-2b643b9be,709.4607956041838,-389.1707966309999,3155.907864039193,-7000.283098822053,-3048.4611997424454
ef49f144-77f4-4d48-8048-746193,-5358.391143042347,-2559.568692283275,74.45877285142865,3821.7603543079827,3568.688786976309
2faf6c57-05fe-47ab-93ee-3cec98,2770.6780478807286,-2604.5606561466425,313.71939126877487,165.32598111454828,388.9507817489123
70db371e-5390-42a7-bfe3-15d09f8,-259.14613704415564,19.98090686799842,1403.2620687970443,5141.551599213936,93.57398017408423
ef05fa06-1f8e-463a-93fe-9e5dc8fa2b9,1041.6510857245923,111.36461626722371,-218.81072858569186,3053.2196099402477,-243.18646303728323
a1a091d2-72bd-4f21-b1c0-fe88afda6b1e,-90.96100945684411,6963.05197960164,3796.1023797913167,-1028.4216956656649,-4153.359605309048
9356bff5-97f9-4ad6-9780-c9d,39.97837864268018,-1116.6523901737964,139.22985786667007,22.396206004489283,-1075.3884529295176
67287755-e56a-4952-b6fa-d85e026,-302.6864381762207,-221.69405694296134,-2112.930489344918,-2903.8876732280064,211.6201960019263
8a39bf11-32ab-4afe-a3d5-ed7df,-4554.50845597747,-658.3276896199754,-2609.479526805974,-1558.3972906311592,-142.8206991166388
2693037c-b4ad-44ab-b112-b171330,1574.4618288291958,-4086.859335100933,4969.9021825690525,-1564.7754283179586,-1798.00495240332
836f332b-3e46-408a-b7e5-0cdbe9b1ce0,7377.849676572703,-1864.975722770124,1346.2547570377162,2810.3868742893965,-2769.962669612287
9bf9135c-19fb-47c8-be9e-66e8,2727.3866959199772,-1314.2415376092908,-892.8559242063855,1112.390822532805,6347.566658664589
5c982c6a-aa24-42da-9860-013c91e,-4344.1229050084985,-610.8006669680082,-2141.7547453130906,2897.087384032287,-1561.9497106345543
dd6054f8-2b95-4c19-a5e0-f2386649,-4332.04007666626,-3961.212057467673,2713.2412313721675,-1555.6363160535536,-2067.5716966305085
0a1c015b-3439-4caa-9d19-3b4a8d5d04ec,974.323992719827,-7975.556580348179,-3820.3620078170256,-665.9008307779181,-370.3909235061289
f117af98-5be5-4c63-89ed-153,3738.5245592816486,5102.254111065815,925.1030223035347,9020.14150870055,-5195.859276212307
928fc904-b709-408e-869a-531,-2676.8972748387596,32.3643005087138,3716.2179722873852,-83.52704427370362,-2025.905682440486
c03ca4f3-a8e9-43ce-8ee8-124c4b66,-3429.6599121214917,-4885.679129512119,-6159.836926071876,-4002.567273895889,-2631.5949269300263
b3b45c8e-2822-4334-9d48-600,-607.3358837892982,-552.0649665309585,-491.756573061289,846.2052333453814,2773.8639046775256
93044582-3954-462f-add5-9b2a,-1849.4545845234227,-1372.3743357435833,-4185.202957277515,-3322.691182466466,6976.968863922685
56bcbe54-bcea-4739-bb85-fd934da,3523.848621736915,-3640.1240983261832,1013.0755404139213,6749.337475378325,-686.5099806787479
ff384ee0-759e-4b07-b4b4-e620df,1705.1839921231883,1328.432412615123,6821.870194833031,1993.1158722621783,579.6964664998014
c8e677c7-7054-4659-b7d4-c96fc04f,-918.1062456288765,-6284.4045645482265,3924.7385920671777,-5702.036745602254,-9029.332771517453
278f8799-bf95-447d-a0b0-80dc66ed16c,-399.882751096762,-5837.785538845104,2153.8909713334033,3532.2098314755303,1984.5683045813278
34c20585-2d51-4354-8047-845e5,1989.7910781510009,2110.647844446332,1998.136227745238,1683.9444320894781,834.9302564216422
31d54046-2e48-4941-b271-5e9,3696.47286558764,2811.414175815587,15.64698439109477,-3233.765235898851,51.773060462065885
4072293f-c273-4745-b11c-47a26db7,-8481.121379011549,-4344.937349489456,-1656.591243933953,9951.662009490534,1196.252882744778
bed84494-1160-45ec-8b19-d82ef92d,937.1388389763488,-636.247408223077,3051.9526412638834,518.5990848925226,-1889.0835928632882
c09a577c-0127-45fb-b80b-123b2fa,66.70957685900723,-1134.113917691595,1791.2557909477734,4376.713882589497,3831.025277118616
43591783-7a95-47e3-94e8-345c17,-2747.6178518014344,2088.2265337945687,2949.027722019634,1628.272496051551,-4188.671403777579
a19bfbf6-a82c-4bc8-a3e5-b4c40c0c51b7,-135.30681970710492,6.14229080417563,4187.454545471966,-2718.9257833638344,526.4341694484878
944c6fce-cc9c-426a-976f-5a3,716.0148616716721,2947.507483767414,4805.079620310728,-3858.138552078098,2403.0080453858372
3cbdb44f-a004-4418-b40d-612d8ee,-6194.089972956863,-3397.7993558092794,725.3711522704198,-62.001824161691715,-957.6939394992759
1161f398-4625-4fe2-82e7-1b027ad,-2015.6361818714663,-4107.678982236901,6665.788856926959,1474.8341737295461,-899.4646791084264
f49f3971-b0ef-457a-9ca0-2cbb1447,4184.791543382688,2422.671867208735,-5544.545390163262,-2052.3033626082597,3246.5829429153837
0b9f4796-15df-4881-a9ac-92c733de73,-3569.1447936238155,404.5993834743073,-983.4370603495895,-4637.010892480085,-780.3047281776713
fc0f47ea-fb93-4284-8f49-1ed0f8,1809.5361503952356,378.46555021750686,-95.148441154739,-979.2816907635339,-1646.9458562607085
556b53fe-521f-476e-a82d-a71ce7b4b,-6.205596396070255,-863.3309983763064,-4118.159342886889,136.98930650812383,-19.985904184914094
59b4d134-6f33-4b35-a035-8f08b18,-1125.6249246942753,6995.806315854092,467.9638343529374,-5307.798117253087,-178.61493814244065
fa79ec29-2d99-412f-9203-60774f6b8,-674.8842788906095,466.1080281744703,5806.622312857841,-367.6917512370144,5.231703017679293
4e260fa7-f76e-41e6-927a-d83,93.25673542653745,-7329.133462183604,3062.634228450504,-1326.2541990495329,-1523.055728674727
0c1e6e5a-8481-4c4b-842e-6317b8ae2,-263.82203568623277,988.9516009273387,2009.2306172807523,2058.1942898428933,-486.87215265320015
9c2b3afb-d7d5-43cf-ae23-b710e937211,-2483.176291845146,-6265.059982293334,7572.818435151015,946.8461883033585,-205.67088167185233
d6617cfd-d0d4-4362-afce-10d558e0,-1926.3702369933887,7923.616996941958,-7315.599244178513,5255.257081625556,-64.03005412358071
24189acc-6dcc-493f-9cee-7666a9,-1249.9830975748241,6571.820689441961,36.140425475731206,-316.04736779697583,30.362641233192033
63ed813a-27f5-4ff4-bf61-ef3d,-4965.765640773225,-147.9205049824426,-4719.494646242879,5779.09992072363,-940.9517602587675
04260abc-c5f8-43c6-b832-4d6417f,1330.56491444066,143.9779035277772,-6270.440631052669,-644.3119537842286,-4485.2046179951
